run_id,reward,batches,budget
1,59.88000000000002,2,25000
2,68.52,2,25000
3,71.76,2,25000
4,64.67999999999998,2,25000
5,69.75999999999998,2,25000
6,80.88000000000001,2,25000
7,77.72000000000007,2,25000
8,73.76,2,25000
9,73.28,2,25000
10,67.75999999999998,2,25000
