run_id,reward,batches,budget
1,43.0,4,1000
2,51.44000000000002,4,1000
3,47.0,4,1000
4,46.4,4,1000
5,43.99999999999999,4,1000
6,47.160000000000004,4,1000
7,41.92000000000001,4,1000
8,45.40000000000001,4,1000
9,47.120000000000005,4,1000
10,49.040000000000006,4,1000
