run_id,reward,batches,budget
1,96.56000000000004,10,100000
2,95.04000000000009,10,100000
3,90.32000000000005,10,100000
4,99.84000000000003,10,100000
5,97.80000000000015,10,100000
6,56.96000000000001,10,100000
7,96.84000000000006,10,100000
8,98.88000000000002,10,100000
9,99.64000000000006,10,100000
10,97.5600000000001,10,100000
