run_id,reward,batches,budget
1,98.80000000000011,10,100000
2,99.2800000000001,10,100000
3,82.88000000000004,10,100000
4,100.00000000000011,10,100000
5,99.60000000000004,10,100000
6,96.60000000000008,10,100000
7,95.04000000000012,10,100000
8,99.84000000000007,10,100000
9,99.8800000000001,10,100000
10,98.16000000000018,10,100000
