run_id,reward,batches,budget
1,96.92000000000004,8,100000
2,99.80000000000013,8,100000
3,97.40000000000003,8,100000
4,96.4400000000001,8,100000
5,99.84000000000015,8,100000
6,80.04000000000003,8,100000
7,99.64000000000007,8,100000
8,97.92000000000013,8,100000
9,99.96000000000006,8,100000
10,86.56,8,100000
