run_id,reward,batches,budget
1,61.68,8,2000
2,41.96,8,2000
3,53.43999999999997,8,2000
4,58.319999999999986,8,2000
5,49.19999999999998,8,2000
6,56.11999999999999,8,2000
7,57.279999999999994,8,2000
8,52.680000000000014,8,2000
9,48.52,8,2000
10,52.16000000000001,8,2000
