run_id,reward,batches,budget
1,48.92000000000001,4,10000
2,57.96,4,10000
3,67.32,4,10000
4,57.96000000000001,4,10000
5,63.51999999999998,4,10000
6,65.64000000000003,4,10000
7,67.76,4,10000
8,61.35999999999998,4,10000
9,68.0,4,10000
10,62.84,4,10000
