run_id,reward,batches,budget
1,54.67999999999998,4,5000
2,58.15999999999999,4,5000
3,57.03999999999998,4,5000
4,56.23999999999998,4,5000
5,54.67999999999997,4,5000
6,54.75999999999998,4,5000
7,61.919999999999995,4,5000
8,57.75999999999999,4,5000
9,55.599999999999994,4,5000
10,62.07999999999999,4,5000
