run_id,reward,batches,budget
1,64.03999999999999,2,25000
2,67.24000000000001,2,25000
3,61.03999999999999,2,25000
4,64.52,2,25000
5,61.960000000000015,2,25000
6,79.76000000000006,2,25000
7,64.92000000000002,2,25000
8,57.479999999999976,2,25000
9,60.51999999999999,2,25000
10,67.60000000000001,2,25000
