run_id,reward,batches,budget
1,67.67999999999998,1,100000
2,66.96000000000001,1,100000
3,73.15999999999998,1,100000
4,66.07999999999998,1,100000
5,67.4,1,100000
6,70.92,1,100000
7,68.28,1,100000
8,61.8,1,100000
9,64.67999999999999,1,100000
10,65.27999999999999,1,100000
