run_id,reward,batches,budget
1,52.279999999999994,1,5000
2,55.28,1,5000
3,51.24000000000002,1,5000
4,45.48,1,5000
5,53.36000000000001,1,5000
6,51.11999999999999,1,5000
7,52.92,1,5000
8,55.99999999999998,1,5000
9,55.16,1,5000
10,56.39999999999999,1,5000
