run_id,reward,batches,budget
1,69.16000000000001,8,10000
2,83.0400000000001,8,10000
3,80.03999999999996,8,10000
4,75.72,8,10000
5,67.08,8,10000
6,69.16000000000003,8,10000
7,68.36000000000003,8,10000
8,55.71999999999996,8,10000
9,71.43999999999997,8,10000
10,73.44,8,10000
