run_id,reward,batches,budget
1,53.400000000000006,2,5000
2,51.559999999999995,2,5000
3,58.20000000000002,2,5000
4,63.160000000000004,2,5000
5,55.76000000000001,2,5000
6,58.959999999999994,2,5000
7,52.96,2,5000
8,57.63999999999999,2,5000
9,55.56000000000001,2,5000
10,54.60000000000001,2,5000
