run_id,reward,batches,budget
1,58.079999999999984,8,5000
2,52.919999999999995,8,5000
3,59.480000000000004,8,5000
4,60.64000000000001,8,5000
5,76.52,8,5000
6,67.96,8,5000
7,57.27999999999999,8,5000
8,56.47999999999998,8,5000
9,69.32000000000001,8,5000
10,68.60000000000001,8,5000
