run_id,reward,batches,budget
1,66.23999999999998,2,50000
2,86.76000000000002,2,50000
3,82.12,2,50000
4,80.24000000000004,2,50000
5,84.87999999999997,2,50000
6,82.20000000000002,2,50000
7,63.19999999999999,2,50000
8,76.24,2,50000
9,83.64000000000004,2,50000
10,82.47999999999998,2,50000
