run_id,reward,batches,budget
1,87.32000000000004,10,50000
2,84.96,10,50000
3,88.64,10,50000
4,98.44000000000008,10,50000
5,96.64000000000006,10,50000
6,96.47999999999998,10,50000
7,86.76,10,50000
8,94.99999999999997,10,50000
9,91.36000000000011,10,50000
10,90.88000000000004,10,50000
