run_id,reward,batches,budget
1,82.80000000000001,5,25000
2,69.64000000000001,5,25000
3,88.83999999999997,5,25000
4,76.44000000000003,5,25000
5,71.87999999999998,5,25000
6,74.96000000000002,5,25000
7,84.48000000000003,5,25000
8,89.56000000000002,5,25000
9,75.44000000000003,5,25000
10,81.55999999999997,5,25000
