run_id,reward,batches,budget
1,78.92000000000004,8,25000
2,83.0,8,25000
3,92.04000000000002,8,25000
4,88.92000000000004,8,25000
5,80.76,8,25000
6,79.08000000000004,8,25000
7,92.36000000000001,8,25000
8,73.52000000000005,8,25000
9,84.36,8,25000
10,75.03999999999998,8,25000
