run_id,reward,batches,budget
1,86.60000000000002,4,50000
2,90.64000000000004,4,50000
3,79.4,4,50000
4,69.92,4,50000
5,82.00000000000001,4,50000
6,72.72000000000001,4,50000
7,86.40000000000005,4,50000
8,81.0,4,50000
9,78.64000000000001,4,50000
10,82.36000000000001,4,50000
