run_id,reward,batches,budget
1,61.71999999999996,1,25000
2,58.599999999999994,1,25000
3,59.44,1,25000
4,61.88000000000002,1,25000
5,60.31999999999999,1,25000
6,56.279999999999994,1,25000
7,61.560000000000024,1,25000
8,63.120000000000005,1,25000
9,56.92,1,25000
10,63.67999999999999,1,25000
