run_id,reward,batches,budget
1,99.88000000000002,10,50000
2,89.08000000000003,10,50000
3,96.36000000000004,10,50000
4,92.56000000000006,10,50000
5,93.20000000000003,10,50000
6,96.96000000000008,10,50000
7,97.48000000000006,10,50000
8,96.80000000000007,10,50000
9,98.56000000000002,10,50000
10,99.04000000000015,10,50000
