run_id,reward,batches,budget
1,59.96,5,5000
2,58.519999999999975,5,5000
3,50.72,5,5000
4,55.52,5,5000
5,58.040000000000006,5,5000
6,54.23999999999999,5,5000
7,71.40000000000002,5,5000
8,61.079999999999984,5,5000
9,58.680000000000014,5,5000
10,55.359999999999985,5,5000
