run_id,reward,batches,budget
1,82.56000000000006,5,100000
2,92.52000000000002,5,100000
3,90.24000000000008,5,100000
4,96.55999999999999,5,100000
5,75.91999999999997,5,100000
6,93.60000000000012,5,100000
7,85.80000000000004,5,100000
8,93.92000000000002,5,100000
9,92.92000000000003,5,100000
10,89.60000000000007,5,100000
