run_id,reward,batches,budget
1,47.76,1,1000
2,41.88000000000002,1,1000
3,46.080000000000005,1,1000
4,47.72,1,1000
5,46.239999999999995,1,1000
6,48.32,1,1000
7,50.32,1,1000
8,44.4,1,1000
9,42.00000000000001,1,1000
10,48.91999999999999,1,1000
