run_id,reward,batches,budget
1,49.96000000000001,1,2000
2,51.00000000000001,1,2000
3,53.84000000000001,1,2000
4,49.320000000000014,1,2000
5,45.48,1,2000
6,47.27999999999999,1,2000
7,44.60000000000001,1,2000
8,50.76,1,2000
9,46.64,1,2000
10,45.04,1,2000
