run_id,reward,batches,budget
1,73.31999999999996,4,25000
2,65.11999999999998,4,25000
3,68.36000000000001,4,25000
4,67.68000000000002,4,25000
5,74.68,4,25000
6,72.76000000000002,4,25000
7,69.03999999999996,4,25000
8,58.75999999999999,4,25000
9,73.23999999999998,4,25000
10,71.48000000000002,4,25000
