run_id,reward,batches,budget
1,49.92,5,2000
2,53.48000000000001,5,2000
3,52.800000000000004,5,2000
4,52.04000000000001,5,2000
5,46.72000000000002,5,2000
6,58.840000000000025,5,2000
7,48.28,5,2000
8,53.88,5,2000
9,52.16,5,2000
10,49.43999999999999,5,2000
