run_id,reward,batches,budget
1,54.599999999999994,4,2000
2,53.960000000000015,4,2000
3,53.120000000000005,4,2000
4,50.31999999999999,4,2000
5,53.080000000000005,4,2000
6,53.759999999999984,4,2000
7,48.63999999999999,4,2000
8,56.12,4,2000
9,49.080000000000005,4,2000
10,54.47999999999999,4,2000
