run_id,reward,batches,budget
1,64.27999999999999,10,10000
2,71.27999999999999,10,10000
3,75.12,10,10000
4,68.88,10,10000
5,68.80000000000001,10,10000
6,76.83999999999997,10,10000
7,92.79999999999997,10,10000
8,84.99999999999997,10,10000
9,90.28,10,10000
10,87.15999999999998,10,10000
