run_id,reward,batches,budget
1,56.76000000000002,2,2000
2,54.600000000000016,2,2000
3,47.599999999999994,2,2000
4,50.8,2,2000
5,50.0,2,2000
6,53.96000000000003,2,2000
7,45.800000000000004,2,2000
8,46.31999999999999,2,2000
9,50.92000000000001,2,2000
10,54.80000000000002,2,2000
