run_id,reward,batches,budget
1,90.28,10,25000
2,91.28000000000003,10,25000
3,84.31999999999996,10,25000
4,93.23999999999998,10,25000
5,97.4400000000001,10,25000
6,83.39999999999996,10,25000
7,93.44,10,25000
8,83.60000000000001,10,25000
9,96.44000000000001,10,25000
10,74.48,10,25000
