run_id,reward,batches,budget
1,74.84000000000002,5,25000
2,67.08000000000001,5,25000
3,75.52000000000004,5,25000
4,61.75999999999996,5,25000
5,82.12000000000003,5,25000
6,78.80000000000003,5,25000
7,86.32000000000002,5,25000
8,81.48,5,25000
9,72.91999999999997,5,25000
10,87.24000000000002,5,25000
